add,adev,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,comm,ddev,defective,del,dpt_count,etp_count,exp,filepath,hcm_c1,hcm_cp,hcm_cu,hunk,loc_count,minor,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,new_devs,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,oexp,own,repository,sha
0.0,0,9,5,0.18,9,0.32,0,2,no,0.0,2,5.44,0.0,tasks/openbsd_service.yml,3.4936,0.011,0.0935,0,28,0,0.0,0.0,0,10,0,0,0,0,0,0,3.0,0.5,1,3,0.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,3,2,0,3,0.6,2,0.4,0,0,97,0,0.0,3,3,1.0,8,5,1.0,0.0,0.0,nusenu/ansible-relayor,3c36c857e3d1f6bbf764b099972fe5fbc1491d6d
0.0,1,4,5,0.24,0,0.0,6,1,no,0.0,1,3.89,1927.0,tasks/main.yml,0.0,0.0,0.0,0,21,0,0.0,0.0,0,4,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,13,0,0,0,1,0,0,0.0,0,0.0,0,0,38,5,1.0,5,0,0.0,0,0,0.0,1.0,0.0202,nusenu/ansible-relayor,9230fb872722c90fa807cc8c6ce21bd993b3aabd
0.0,1,5,6,0.21,2,0.07,6,1,no,0.0,2,5.59,4741.0,tasks/rpm_install.yml,0.0,0.0,0.0,0,28,0,0.0,0.0,0,4,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,0,0,0,5,0,5,1.0,0,0.0,0,0,90,1,0.17,6,5,0.83,4,5,1.0,1.0,0.0162,nusenu/ansible-relayor,d44fc6c0048577d53181ed30da976c89ad16eb46
0.0,1,7,5,0.14,0,0.0,7,1,no,0.0,1,5.61,356.25,tasks/freebsd_service.yml,0.0,0.0,0.0,0,37,0,0.0,0.0,0,13,0,1,0,0,0,0,4.0,0.44,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,23,0,0,4,3,0,5,1.0,0,0.0,0,2,150,0,0.0,5,5,1.0,9,5,1.0,0.9955,0.0137,nusenu/ansible-relayor,4ff792114aa3da6d25458cb4454e3751d42f3844
0.0,1,6,4,0.14,0,0.0,3,1,no,0.0,1,5.61,4354.0,tasks/freebsd_service.yml,0.0,0.0,0.0,0,29,0,0.0,0.0,0,5,0,1,0,0,0,0,3.0,0.43,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,18,0,0,3,2,0,4,1.0,0,0.0,0,2,110,0,0.0,4,4,1.0,6,4,1.0,1.0,0.0092,nusenu/ansible-relayor,81339b6aeb0eb2caf66576e4691e2e3130e310b5
0.0,1,8,8,0.19,12,0.28,30,1,no,0.0,2,6.27,375.05,tasks/apt_prepare.yml,0.0,0.0,0.0,0,43,0,0.0,0.0,0,5,1,2,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,39,1,0,0,6,0,6,1.0,0,0.0,0,0,137,0,0.0,6,6,1.0,7,6,1.0,0.9959,0.0418,nusenu/ansible-relayor,5794ee3a8fa1f0b29fc49258c53842057b561b84
0.0,1,5,9,0.21,11,0.26,14,1,no,0.0,2,6.23,1827.0,tasks/apt_install.yml,0.0,0.0,0.0,0,43,0,0.0,0.0,0,7,0,3,0,0,0,0,8.0,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,1,0,2,8,0,7,1.0,0,0.0,0,0,151,1,0.12,8,7,0.88,4,7,1.0,1.0,0.0558,nusenu/ansible-relayor,94bfba2ab93b886ed15dbd4f43a97dc036c0e725
0.0,1,5,5,0.24,11,0.52,2,1,no,0.0,1,5.46,1036.0,tasks/apt_install.yml,0.0,0.0,0.0,0,21,0,0.0,0.0,0,4,0,1,0,0,0,0,5.0,0.56,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,15,1,0,1,4,0,4,1.0,0,0.0,0,0,74,0,0.0,4,4,1.0,4,4,1.0,1.0,0.0367,nusenu/ansible-relayor,d74f92e1323663028f3284f1d6e2d1feb654b947
0.0,1,6,14,0.18,3,0.04,29,1,no,0.0,2,6.08,66.37,tasks/main.yml,0.0,0.0,0.0,0,79,0,0.0,0.0,0,11,0,7,0,0,0,0,1.0,0.07,0,1,0.0,0.0,0,0,0,0,0,9,0,0,1,49,0,0,1,6,0,4,0.8,1,0.2,0,1,198,10,0.71,14,4,0.29,4,5,1.0,0.9957,0.0332,nusenu/ansible-relayor,6f01b4d54437d1f2462624e118b2f2499b6ecc96
0.0,1,9,5,0.18,9,0.32,4,1,no,0.0,2,5.45,378.52,tasks/openbsd_service.yml,0.0,0.0,0.0,0,28,0,0.0,0.0,0,10,0,1,0,0,0,0,3.0,0.5,0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,3,2,0,3,0.6,2,0.4,0,0,99,0,0.0,3,3,1.0,8,5,1.0,0.996,0.0115,nusenu/ansible-relayor,ded6fe8a37e9e97c45c20659820960cf5f5b977e
0.0,1,3,9,0.35,5,0.19,8,1,no,0.0,1,5.88,2936.0,tasks/yum_install.yml,0.0,0.0,0.0,0,26,0,0.0,0.0,0,5,0,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,26,0,1,0,7,0,6,1.0,0,0.0,0,0,114,3,0.33,9,6,0.67,1,6,1.0,1.0,0.0221,nusenu/ansible-relayor,b46fedf76dd34cb41fcca36bd8fe888f6a538db1
0.0,1,5,7,0.2,5,0.14,12,1,no,0.0,2,5.51,378.52,tasks/rpm_prepare.yml,0.0,0.0,0.0,0,35,0,0.0,0.0,0,2,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,35,0,0,0,6,0,8,1.0,0,0.0,0,0,99,2,0.29,7,5,0.71,0,8,1.0,0.996,0.029,nusenu/ansible-relayor,e6234dbeed316c321388b1b537c0ea69c0078a46
0.0,1,5,8,0.2,0,0.0,12,1,no,0.0,1,4.33,4741.0,tasks/main.yml,0.0,0.0,0.0,0,40,0,0.0,0.0,0,7,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,8,0,0,0,23,0,0,0,1,0,0,0.0,0,0.0,0,0,69,8,1.0,8,0,0.0,0,0,0.0,1.0,0.0175,nusenu/ansible-relayor,f14854e4be56c06dbbdccdb0f83fb12ac2fd9c65
0.0,1,5,6,0.21,2,0.07,29,1,no,0.0,2,5.76,356.25,tasks/openbsd_install.yml,0.0,0.0,0.0,0,29,0,0.0,0.0,0,5,1,2,0,0,0,0,1.0,0.14,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,1,5,0,6,1.0,0,0.0,0,1,109,0,0.0,6,6,1.0,7,6,1.0,0.9955,0.0335,nusenu/ansible-relayor,890ab776110bcad3149fe65b79784ae23b13000d
0.0,1,10,18,0.11,13,0.08,17,1,no,0.0,1,6.51,1827.0,tasks/configure.yml,0.0,0.0,0.0,0,160,0,0.0,0.0,0,26,0,10,0,0,0,0,25.0,0.64,0,5,0.0,0.0,0,1,0,0,0,0,0,0,0,77,0,3,11,4,0,14,1.0,0,0.0,0,3,455,0,0.0,14,14,1.0,15,14,1.0,1.0,0.2091,nusenu/ansible-relayor,afba135ee7f0ffd9268ca4129fe737347ee6b874
0.0,1,6,5,0.14,0,0.0,4,1,no,0.0,1,5.72,4741.0,tasks/freebsd_service.yml,0.0,0.0,0.0,0,35,0,0.0,0.0,0,6,0,1,0,0,0,0,4.0,0.44,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,22,0,0,4,3,0,5,1.0,0,0.0,0,2,134,0,0.0,5,5,1.0,8,5,1.0,1.0,0.0099,nusenu/ansible-relayor,4c020120eb2c679567264371b541d0244b425426
0.0,1,3,3,0.27,0,0.0,10,1,no,0.0,1,4.22,356.25,handlers/main.yml,0.0,0.0,0.0,0,11,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,4,1.0,0,0.0,0,1,34,0,0.0,4,4,1.0,0,4,1.0,0.9955,0.0111,nusenu/ansible-relayor,a637dd0203eb5c428729d376cfbfc9bdacc917b0
0.0,1,5,7,0.24,13,0.45,24,1,no,0.0,2,5.72,4741.0,tasks/apt_install.yml,0.0,0.0,0.0,0,29,0,0.0,0.0,0,3,0,0,0,0,0,0,1.0,0.17,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,1,0,1,5,0,4,1.0,0,0.0,0,0,76,1,0.2,5,4,0.8,7,4,1.0,1.0,0.035,nusenu/ansible-relayor,5d9587bde1a4340768aa3c07ba03a67857c0fc66
0.0,1,5,8,0.19,0,0.0,9,1,no,0.0,1,4.36,4354.0,tasks/main.yml,0.0,0.0,0.0,0,42,0,0.0,0.0,0,8,0,8,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,8,0,0,0,23,0,1,0,1,0,0,0.0,0,0.0,0,0,75,8,1.0,8,0,0.0,0,0,0.0,1.0,0.0181,nusenu/ansible-relayor,195bbb694ee97b5ee742114e67c4a2314b3729fb
0.0,1,3,9,0.38,5,0.21,6,1,no,0.0,1,5.86,1827.0,tasks/yum_install.yml,0.0,0.0,0.0,0,24,0,0.0,0.0,0,3,0,3,0,0,0,0,6.0,0.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,1,0,7,0,6,1.0,0,0.0,0,0,106,3,0.33,9,6,0.67,1,6,1.0,1.0,0.0279,nusenu/ansible-relayor,00d58864de53f30f28a0d9d6d27b0ebda9d22f2d
0.0,2,10,29,0.16,2,0.01,65,2,no,0.0,2,7.02,378.52,tasks/configure.yml,0.0,0.0,0.0,0,187,1,0.0,0.0,0,63,0,6,0,0,0,0,15.0,0.45,0,11,0.0,0.0,0,0,0,0,0,0,0,0,0,144,0,1,15,8,0,21,0.95,1,0.05,0,2,805,0,0.0,21,21,1.0,18,22,1.0,0.996,0.2297,nusenu/ansible-relayor,134bcfe867e1dacdc394357b1de5cbe96899dd26
0.0,0,2,0,0.0,0,0.0,0,3,no,0.0,3,4.94,0.0,meta/main.yml,3.4936,0.1125,0.0935,0,32,0,0.0,0.0,0,0,0,0,0,0,0,0,23.0,1.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,1.0,0,0.0,0,0,48,2,1.0,2,0,0.0,0,6,1.0,0.0,0.0,nusenu/ansible-relayor,aa963c745fc2f0a920237d31302c7663601838bc
0.0,0,9,2,0.22,2,0.22,0,2,no,0.0,2,4.44,0.0,tasks/linux_service.yml,3.4936,0.0,0.0935,0,9,0,0.0,0.0,0,3,0,0,0,0,0,0,1.0,0.5,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,1,0.5,1,0.5,0,0,29,0,0.0,1,1,1.0,4,2,1.0,0.0,0.0,nusenu/ansible-relayor,40c2a0aab1694994d5a45958f0086449cf1d43e4
0.0,1,2,0,0.0,0,0.0,12,1,no,0.0,3,4.94,375.05,meta/main.yml,0.0,0.0,0.0,0,32,0,0.0,0.0,0,0,0,0,0,0,0,0,23.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,1.0,0,0.0,0,0,48,2,1.0,2,0,0.0,0,6,1.0,0.9959,0.0097,nusenu/ansible-relayor,7914762f660d4715911f1539cb7308913d44fa48
0.0,0,8,3,0.14,8,0.38,0,2,no,0.0,2,5.18,0.0,tasks/freebsd_service.yml,3.4936,0.0798,0.0935,0,21,0,0.0,0.0,0,3,0,0,0,0,0,0,1.0,0.25,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,0,0,1,2,0,4,1.0,0,0.0,0,0,82,0,0.0,3,3,1.0,7,4,1.0,0.0,0.0,nusenu/ansible-relayor,fda1d8878b20341c46d510d2df39a36f6b446d4c
0.0,0,6,4,0.16,2,0.08,0,2,no,0.0,2,5.45,0.0,tasks/openbsd_prepare.yml,3.4936,0.0003,0.0935,0,25,0,0.0,0.0,0,5,1,2,0,0,0,0,1.0,0.2,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,1,3,0,4,1.0,0,0.0,0,1,92,0,0.0,4,4,1.0,5,4,1.0,0.0,0.0,nusenu/ansible-relayor,782818990637bfd8d8594a9502dbe80851dffbca
0.0,1,7,5,0.25,9,0.45,1,1,no,0.0,1,5.57,4741.0,tasks/openbsd_service.yml,0.0,0.0,0.0,0,20,0,0.0,0.0,0,4,0,1,0,0,0,0,3.0,0.5,0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,14,0,0,3,2,0,3,1.0,0,0.0,0,0,80,0,0.0,3,3,1.0,5,3,1.0,1.0,0.0074,nusenu/ansible-relayor,e770518f778acf487f0d9c8cd53380bbcabd9bc7
0.0,0,5,7,0.2,4,0.11,0,2,no,0.0,2,5.49,0.0,tasks/rpm_prepare.yml,3.4936,0.0178,0.0935,0,35,0,0.0,0.0,0,2,0,2,0,0,0,0,0.0,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,35,0,0,0,6,0,8,1.0,0,0.0,0,0,98,2,0.29,7,5,0.71,0,8,1.0,0.0,0.0,nusenu/ansible-relayor,160803ff60a260cebf3ea11498ed622c8d39d869
0.0,1,5,9,0.21,0,0.0,14,1,no,0.0,1,4.39,356.25,tasks/main.yml,0.0,0.0,0.0,0,43,0,0.0,0.0,0,7,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,9,0,0,0,25,0,0,0,1,0,0,0.0,0,0.0,0,0,73,9,1.0,9,0,0.0,0,0,0.0,0.9955,0.0198,nusenu/ansible-relayor,5bb94e6804b7fa7f48b2ec66807932beed06764f
0.0,1,2,0,0.0,0,0.0,8,1,no,0.0,3,4.98,356.25,meta/main.yml,0.0,0.0,0.0,0,33,0,0.0,0.0,0,0,0,0,0,0,0,0,23.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,1.0,0,0.0,0,0,49,2,1.0,2,0,0.0,0,6,1.0,0.9955,0.009,nusenu/ansible-relayor,141c3817fae1f6a7444ecf2563a4eab5c988ba27
0.009708737864077669,1,5,6,0.21,4,0.14,24,1,no,0.015625,2,5.71,4407.0,tasks/openbsd_install.yml,0.0,0.0,0.0,1,28,0,0.0,0.0,0,3,1,2,0,0,0,0,1.0,0.14,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,1,5,0,6,1.0,0,0.0,1,1,104,0,0.0,6,6,1.0,5,6,1.0,1.0,0.0379,nusenu/ansible-relayor,3f58f5380a772b43005b4700b11af8649c790b8a
0.0,1,5,5,0.22,3,0.13,8,1,no,0.0,2,5.67,1827.0,tasks/freebsd_install.yml,0.0,0.0,0.0,0,23,0,0.0,0.0,0,4,0,2,0,0,0,0,5.0,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,21,0,0,1,4,0,5,1.0,0,0.0,0,1,96,0,0.0,5,5,1.0,5,5,1.0,1.0,0.023,nusenu/ansible-relayor,6521ef0c310ad497a047a432a94cc0b6a795eb9b
0.0,1,3,4,0.36,2,0.18,8,1,no,0.0,1,4.05,4354.0,handlers/main.yml,0.0,0.0,0.0,0,11,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,4,1.0,0,0.0,0,0,29,0,0.0,4,4,1.0,0,4,1.0,1.0,0.0119,nusenu/ansible-relayor,9f61426bcd70b089e5359a0897bd8fec65b1930d
0.0,1,5,13,0.19,3,0.04,18,1,no,0.0,2,5.95,375.05,tasks/main.yml,0.0,0.0,0.0,0,69,0,0.0,0.0,0,10,0,7,0,0,0,0,1.0,0.07,0,1,0.0,0.0,0,0,0,0,0,9,0,0,0,42,0,0,1,5,0,3,0.75,1,0.25,0,1,153,10,0.77,13,3,0.23,4,4,1.0,0.9959,0.0265,nusenu/ansible-relayor,85706f25e38ce19573014fe5e43a3391fcd02f4d
0.0,1,2,0,0.0,0,0.0,2,1,no,0.0,3,4.89,4741.0,meta/main.yml,0.0,0.0,0.0,0,31,0,0.0,0.0,0,0,0,0,0,0,0,0,23.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,1.0,0,0.0,0,0,47,2,1.0,2,0,0.0,0,6,1.0,1.0,0.0076,nusenu/ansible-relayor,7b166d0eb1dfb898c58f8c9950665c1399a0e710
0.0,1,4,6,0.23,0,0.0,7,1,no,0.0,1,3.99,2936.0,tasks/main.yml,0.0,0.0,0.0,0,26,0,0.0,0.0,0,5,0,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,6,0,0,0,16,0,0,0,1,0,0,0.0,0,0.0,0,0,47,6,1.0,6,0,0.0,0,0,0.0,1.0,0.0153,nusenu/ansible-relayor,223c9b30d2e31cf204f7fc66ae13819bb17e79e7
0.0,1,6,9,0.2,11,0.24,15,1,no,0.0,2,6.24,1927.0,tasks/apt_install.yml,0.0,0.0,0.0,0,45,0,0.0,0.0,0,7,0,3,0,0,0,0,8.0,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,1,0,2,8,0,7,1.0,0,0.0,0,0,152,1,0.12,8,7,0.88,4,7,1.0,1.0,0.055,nusenu/ansible-relayor,e5719908effba9837433672d417a807367e56803
0.0,1,11,18,0.11,13,0.08,22,1,no,0.0,1,6.53,2936.0,tasks/configure.yml,0.0,0.0,0.0,0,170,0,0.0,0.0,0,26,0,10,0,0,0,0,11.0,0.44,0,5,0.0,0.0,0,1,0,0,0,0,0,0,0,77,0,3,11,4,0,14,1.0,0,0.0,0,3,465,0,0.0,14,14,1.0,15,14,1.0,1.0,0.1526,nusenu/ansible-relayor,2344b0e4bf5e822c5109636f15ea012c3e0959e6
0.0,1,5,6,0.22,4,0.15,17,1,no,0.0,2,5.68,1927.0,tasks/openbsd_install.yml,0.0,0.0,0.0,0,27,0,0.0,0.0,0,3,1,2,0,0,0,0,5.0,0.45,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,1,5,0,6,1.0,0,0.0,1,1,103,0,0.0,6,6,1.0,5,6,1.0,1.0,0.0778,nusenu/ansible-relayor,2dd84676cd679c2ba69222092c76584539179951
0.0012453300124533001,2,10,29,0.16,2,0.01,64,2,no,0.0,2,7.02,375.05,tasks/configure.yml,0.0,0.0,0.0,1,187,1,0.0,0.0,0,63,0,6,0,0,0,0,15.0,0.45,0,10,0.0,0.0,0,0,0,0,0,0,0,0,0,144,0,1,15,8,0,21,0.95,1,0.05,0,2,805,0,0.0,21,21,1.0,18,22,1.0,0.9959,0.2336,nusenu/ansible-relayor,653500718877a2fa7023080e141f21c83078bb45
0.0,0,7,17,0.15,4,0.03,0,3,no,0.0,2,7.03,0.0,tasks/main.yml,3.4936,0.2784,0.0935,0,116,0,0.0,0.0,0,15,1,7,0,0,0,0,1.0,0.06,1,0,0.0,0.0,0,0,0,0,2,0,0,7,1,75,0,0,1,8,0,14,0.93,1,0.07,0,1,373,3,0.18,17,14,0.82,7,15,1.0,0.0,0.0,nusenu/ansible-relayor,bfa0853fbb1beae45bc1a0607f795731d442a496
0.0,1,3,5,0.38,0,0.0,5,1,no,0.0,1,3.8,1827.0,tasks/main.yml,0.0,0.0,0.0,0,13,0,0.0,0.0,0,4,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,13,0,0,0,1,0,0,0.0,0,0.0,0,0,34,5,1.0,5,0,0.0,0,0,0.0,1.0,0.0126,nusenu/ansible-relayor,f01c985bd1961fc3d0d72ce475ed5fbb146ffe3f
0.0,1,5,6,0.18,1,0.03,13,1,no,0.0,2,5.54,378.52,handlers/main.yml,0.0,0.0,0.0,0,33,0,0.0,0.0,0,8,1,6,0,0,0,0,1.0,0.12,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,0,1,1,5,0,8,0.89,1,0.11,1,1,117,0,0.0,7,7,1.0,3,9,1.0,0.996,0.0142,nusenu/ansible-relayor,5e3caef9204c63c07f638687fa38ac81774205e4
0.010526315789473684,1,6,10,0.18,1,0.02,22,1,no,0.2222222222222222,2,6.01,4407.0,tasks/freebsd_install.yml,0.0,0.0,0.0,2,56,0,0.0,0.0,0,9,2,4,0,0,0,0,1.0,0.09,0,4,0.0,0.0,0,0,0,0,0,0,0,0,0,44,0,0,1,6,0,10,1.0,0,0.0,0,2,195,0,0.0,10,10,1.0,8,10,1.0,1.0,0.0277,nusenu/ansible-relayor,857baff789042ceb93356c9ccbeff3052c5f6d46
0.0,1,5,4,0.2,1,0.05,10,1,no,0.0,2,5.61,1927.0,tasks/freebsd_install.yml,0.0,0.0,0.0,0,20,0,0.0,0.0,0,2,0,0,0,0,0,0,4.0,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,16,0,0,1,4,0,4,1.0,0,0.0,0,1,77,0,0.0,4,4,1.0,5,4,1.0,1.0,0.028,nusenu/ansible-relayor,2ecf11ba471a9fcee1632f7026c4867d14d55757
0.0,1,10,3,0.15,2,0.1,2,1,no,0.0,1,5.22,4354.0,tasks/linux_service.yml,0.0,0.0,0.0,0,20,0,0.0,0.0,0,3,0,1,0,0,0,0,2.0,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,0,0,2,1,0,2,1.0,0,0.0,0,0,57,0,0.0,2,2,1.0,4,2,1.0,1.0,0.0069,nusenu/ansible-relayor,8c03638344ecdd2753792b206bcfbede32eb6e91
0.0,1,3,5,0.38,2,0.15,1,1,no,0.0,1,5.09,1036.0,tasks/yum_install.yml,0.0,0.0,0.0,0,13,0,0.0,0.0,0,3,0,3,0,0,0,0,3.0,0.38,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,13,0,1,0,4,0,3,1.0,0,0.0,0,0,53,2,0.4,5,3,0.6,1,3,1.0,1.0,0.0203,nusenu/ansible-relayor,3209503e8a409acc47e62052f1eec6a2038bbae7
0.0,1,7,8,0.21,12,0.32,33,1,no,0.0,2,5.97,66.37,tasks/apt_prepare.yml,0.0,0.0,0.0,0,38,0,0.0,0.0,0,7,1,3,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,38,1,0,0,5,0,6,1.0,0,0.0,0,0,146,0,0.0,6,6,1.0,3,6,1.0,0.9957,0.0443,nusenu/ansible-relayor,22cae057f979ca9cf9a02c8393eca244eb26390a
0.0,2,8,29,0.18,2,0.01,61,2,no,0.0,1,7.05,356.25,tasks/configure.yml,0.0,0.0,0.0,0,162,1,0.0,0.0,0,52,0,6,0,0,0,0,15.0,0.45,0,10,0.0,0.0,0,0,0,0,0,0,0,0,0,87,0,1,15,8,0,21,1.0,0,0.0,0,2,728,0,0.0,21,21,1.0,19,21,1.0,0.9955,0.2364,nusenu/ansible-relayor,c7efced2abf716b2e15e3b10a7b15800f9668a65
0.0,0,11,23,0.09,7,0.03,0,5,no,0.0,2,7.11,0.0,tasks/configure.yml,3.4936,0.5105,0.0935,0,247,0,0.0,0.0,0,79,2,8,1,3,0,0,16.0,0.41,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,191,0,7,16,10,0,23,0.96,1,0.04,0,3,947,0,0.0,23,23,1.0,23,24,1.0,0.0,0.0,nusenu/ansible-relayor,1b1263356bc2fd32d11d77c7fc6dd2cade8d5b06
0.0,2,5,6,0.21,5,0.17,6,2,no,0.0,1,5.7,356.25,tasks/linux_service.yml,0.0,0.0,0.0,0,29,0,0.0,0.0,0,8,0,3,0,0,0,0,2.0,0.29,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,2,4,0,4,1.0,0,0.0,0,0,97,1,0.2,5,4,0.8,7,4,1.0,0.9955,0.0119,nusenu/ansible-relayor,1612e24a60a6865ea84c8dc17c90079a9617547b
0.0,1,6,8,0.18,5,0.11,11,1,no,0.0,2,5.89,375.05,tasks/rpm_prepare.yml,0.0,0.0,0.0,0,44,0,0.0,0.0,0,2,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,42,0,0,0,7,0,9,1.0,0,0.0,0,0,117,2,0.25,8,6,0.75,4,9,1.0,0.9959,0.0279,nusenu/ansible-relayor,91b044bcee8d25e94d8bb74dfb29db0dbb6c87e0
0.0,1,5,5,0.2,3,0.12,9,1,no,0.0,2,5.69,1879.0,tasks/freebsd_install.yml,0.0,0.0,0.0,0,25,0,0.0,0.0,0,4,0,2,0,0,0,0,5.0,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,21,0,0,1,4,0,5,1.0,0,0.0,0,1,97,0,0.0,5,5,1.0,5,5,1.0,1.0,0.0245,nusenu/ansible-relayor,45eff103c7fc8fdadba9be304eec5266a89b711a
0.0,1,5,6,0.21,4,0.14,23,1,no,0.0,2,5.71,4354.0,tasks/openbsd_install.yml,0.0,0.0,0.0,0,28,0,0.0,0.0,0,3,1,2,0,0,0,0,1.0,0.14,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,23,0,0,1,5,0,6,1.0,0,0.0,1,1,104,0,0.0,6,6,1.0,5,6,1.0,1.0,0.0379,nusenu/ansible-relayor,acc3b24db12b6ebe49435770498aa974e089fbd7
0.0,1,8,5,0.13,8,0.21,10,1,no,0.0,2,5.53,378.52,tasks/freebsd_service.yml,0.0,0.0,0.0,0,38,0,0.0,0.0,0,8,0,0,0,0,0,0,2.0,0.29,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,0,0,2,3,0,6,1.0,0,0.0,0,0,134,0,0.0,5,5,1.0,7,6,1.0,0.996,0.023,nusenu/ansible-relayor,f40f09e17c15f44734450898474f24f1090abac6
0.0,1,6,9,0.2,11,0.24,17,1,no,0.0,2,6.24,2936.0,tasks/apt_install.yml,0.0,0.0,0.0,0,45,0,0.0,0.0,0,7,0,3,0,0,0,0,2.0,0.2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,1,0,2,8,0,7,1.0,0,0.0,0,0,152,1,0.12,8,7,0.88,4,7,1.0,1.0,0.0409,nusenu/ansible-relayor,b3b1957dd28a0302f8acd1576aa48f859937ddd5
0.0,1,5,6,0.21,5,0.17,4,1,no,0.0,1,5.65,4741.0,tasks/linux_service.yml,0.0,0.0,0.0,0,29,0,0.0,0.0,0,5,0,3,0,0,0,0,2.0,0.29,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,2,4,0,4,1.0,0,0.0,0,0,91,1,0.2,5,4,0.8,4,4,1.0,1.0,0.0124,nusenu/ansible-relayor,59e966357cb3bcdec09806325e0bccc69e08a69a
0.0,3,10,22,0.12,2,0.01,70,3,no,0.0,2,6.86,66.37,tasks/configure.yml,0.0,0.0,0.0,0,186,2,0.0,0.0,0,63,0,5,0,0,0,0,15.0,0.45,0,11,0.0,0.0,0,0,0,0,0,0,0,0,0,148,0,1,15,9,0,21,0.95,1,0.05,0,2,768,0,0.0,21,21,1.0,20,22,1.0,0.9957,0.2301,nusenu/ansible-relayor,ad567fdf2538c521ac0bdb3be64333d4a0841ec2
